,Date,Close,High,Low,Open,Volume
713,2016-12-12,6867.12451171875,7046.928379515102,6843.080400796543,7046.928379515102,0
714,2016-12-13,6879.14111328125,6879.14111328125,6797.472173895544,6872.392848667961,0
715,2016-12-14,6926.55859375,6926.55859375,6886.838827709137,6886.838827709137,0
716,2016-12-15,6853.5478515625,6889.888605163247,6835.602270477529,6889.888605163247,0
717,2016-12-16,6848.94873046875,6879.440889306359,6823.565121231481,6853.4778392305225,185700
718,2016-12-19,6712.40380859375,6846.609532375163,6681.631936330838,6841.490731471743,0
719,2016-12-20,6656.9482421875,6708.435001749912,6587.995759301518,6706.265637752876,0
720,2016-12-21,6684.64111328125,6730.469661909828,6679.302642155014,6685.370906106206,0
721,2016-12-22,6585.4765625,6674.883748525655,6562.462460709806,6662.836553317675,0
722,2016-12-23,6561.982421875,6561.982421875,6497.329126444422,6543.846948931406,111900
723,2016-12-27,6656.48876953125,6656.48876953125,6574.159839168876,6577.5188388298575,0
724,2016-12-28,6844.6796875,6844.6796875,6675.343353101407,6687.220181536697,0
725,2016-12-29,6838.88134765625,6853.607540916782,6795.912417720497,6844.789496197113,0
726,2017-01-03,6859.54638671875,6859.54638671875,6745.065567208044,6838.301848944917,56100
727,2017-01-04,7029.142578125,7039.2498422180715,6872.912734724337,6872.912734724337,204000
728,2017-01-05,7207.58642578125,7278.048286153833,7047.527489163164,7050.046860808363,223900
729,2017-01-06,7246.3369140625,7287.635865001123,7179.843757822664,7182.61306527018,205900
730,2017-01-09,7274.46923828125,7274.46923828125,7208.946048288217,7253.315010051637,110300
731,2017-01-10,7362.44677734375,7369.944849404743,7274.849671810882,7276.698805728007,256700
732,2017-01-11,7319.9375,7400.636962951599,7314.898756651929,7360.3475187072945,162000
733,2017-01-12,7262.68212890625,7345.930740173676,7258.843272358949,7333.774198388652,127400
734,2017-01-13,7236.6591796875,7268.980946569682,7225.30223673888,7254.854696191554,109400
735,2017-01-16,7236.58935546875,7277.608592806484,7223.57268308647,7241.68765385092,105000
736,2017-01-17,7121.4990234375,7242.1677045634615,7121.4990234375,7242.1677045634615,223300
737,2017-01-18,7154.52001953125,7163.3077987439465,7128.057098126947,7134.315254415513,91900
738,2017-01-19,7244.21728515625,7244.21728515625,7170.346143815092,7182.143403212236,128200
739,2017-01-20,7230.80078125,7253.304760055967,7202.417943078302,7250.575481411624,128600
740,2017-01-23,7372.4541015625,7372.4541015625,7235.469310820005,7240.757989777104,132800
741,2017-01-24,7368.7548828125,7382.681477097473,7338.65276088103,7371.994284112057,180700
742,2017-01-25,7321.47705078125,7396.387962252918,7321.47705078125,7381.781855120993,153100
743,2017-01-26,7330.7548828125,7359.887039318715,7318.757968065077,7318.757968065077,148200
744,2017-01-27,7331.78466796875,7364.14646382593,7331.78466796875,7336.333791201517,150000
745,2017-01-30,7334.82373046875,7375.03360490173,7334.82373046875,7349.000260599599,79500
746,2017-01-31,7227.8017578125,7342.042404009298,7227.8017578125,7326.016251185279,112000
747,2017-02-01,7225.59228515625,7298.333346936343,7207.876625524399,7295.844240864237,89800
748,2017-02-02,7224.052734375,7280.168188988156,7206.287282631376,7226.991920068633,120500
749,2017-02-03,7224.84228515625,7225.242084689228,7184.592381746438,7221.482797505512,140200
750,2017-02-06,7292.52490234375,7292.52490234375,7241.787947453872,7242.447934013016,165300
751,2017-02-07,7260.77294921875,7281.9774571841635,7239.758333826626,7281.9774571841635,118800
752,2017-02-08,7232.9599609375,7284.566808083332,7219.5835177065455,7276.019201303753,137100
753,2017-02-09,7250.7958984375,7250.7958984375,7225.992217137676,7236.5895900950645,109500
754,2017-02-10,7233.35009765625,7263.652364829249,7194.900023131105,7255.854565138206,138500
755,2017-02-13,7292.79443359375,7292.79443359375,7235.369260221988,7239.937909520987,86100
756,2017-02-14,7204.9873046875,7280.58798350478,7204.9873046875,7277.978791096448,110800
757,2017-02-15,7172.45556640625,7232.540214624391,7172.45556640625,7215.384957750442,185000
758,2017-02-16,7281.37744140625,7291.285049707429,7174.794988033443,7174.794988033443,132900
759,2017-02-17,7242.927734375,7290.745517571062,7235.0498771205375,7287.756051848772,182500
760,2017-02-20,7279.318359375,7279.318359375,7250.675821300395,7250.675821300395,99700
761,2017-02-21,7280.80810546875,7283.057527088525,7256.4442528118625,7283.057527088525,99400
762,2017-02-22,7302.572265625,7302.572265625,7261.332870748937,7273.639276345831,178000
763,2017-02-23,7333.67431640625,7338.013044518673,7288.335876836319,7310.540128290154,173800
764,2017-02-24,7257.1240234375,7329.835305784245,7257.1240234375,7327.065998396224,148800
765,2017-02-27,7230.61083984375,7294.124292309956,7230.61083984375,7264.911589607336,94500
766,2017-02-28,7210.23583984375,7243.737479306338,7150.611522904272,7237.779050489361,161300
767,2017-03-01,7168.85693359375,7184.632662483093,7148.77176587546,7166.047597338586,205700
768,2017-03-02,7233.080078125,7242.187599562316,7181.603568338517,7181.603568338517,122300
769,2017-03-03,7245.2568359375,7245.2568359375,7195.309720027674,7230.61070017798,100900
770,2017-03-06,7311.98974609375,7314.688759039518,7214.264877285782,7227.061391187097,150300
771,2017-03-07,7292.64501953125,7324.1867145852675,7283.377382786884,7308.770756282023,143100
772,2017-03-08,7292.6845703125,7339.69250063002,7292.6845703125,7312.539327468014,96700
773,2017-03-09,7293.57470703125,7324.946522815546,7293.57470703125,7296.223928147569,112000
774,2017-03-10,7144.43310546875,7296.86412858297,7144.43310546875,7296.304213949566,171500
775,2017-03-13,7231.23046875,7236.7393061622515,7200.318495307963,7211.885833484365,134100
776,2017-03-14,7259.88330078125,7279.698030133007,7242.137863581006,7251.265399473671,148100
777,2017-03-15,7251.92529296875,7274.109529963053,7213.10519696842,7266.481608579557,191300
778,2017-03-16,7276.72900390625,7318.618135134077,7266.311760657693,7277.9884456860655,117400
779,2017-03-17,7343.1318359375,7415.85288283168,7272.810074444404,7305.131353323585,438500
780,2017-03-20,7314.68896484375,7378.672512461979,7295.443913411705,7372.554456719339,151400
781,2017-03-21,7321.42724609375,7359.547325768132,7316.308445281026,7318.037980974282,191800
782,2017-03-22,7253.06494140625,7298.583020906029,7228.311053333386,7298.583020906029,211500
783,2017-03-23,7299.15283203125,7314.00936328564,7279.9780752568395,7298.0134765752555,171100
784,2017-03-24,7267.75146484375,7315.369104417853,7267.75146484375,7306.771217412556,202700
785,2017-03-27,7244.107421875,7274.129486978451,7220.293233097473,7266.771515769782,186200
786,2017-03-28,7329.5751953125,7329.5751953125,7272.729949517579,7274.3891908202695,156400
787,2017-03-29,7322.1171875,7352.569317963005,7308.1408009255665,7318.208036450856,229800
788,2017-03-30,7330.70458984375,7358.107698774148,7325.116183276927,7325.116183276927,0
789,2017-03-31,7309.84033203125,7338.752818437923,7299.8126374313,7334.723581205522,153400
790,2017-04-03,7339.7626953125,7344.111674754861,7315.859173440895,7321.857631111536,152500
791,2017-04-04,7444.576171875,7454.343191942843,7352.679389146509,7361.98705466198,166200
792,2017-04-05,7582.26025390625,7582.9099891766755,7474.647788722503,7476.577468304767,245400
793,2017-04-06,7563.375,7601.945160306316,7527.534606519393,7578.291574551715,311100
794,2017-04-07,7581.80029296875,7665.358883483268,7551.578084328644,7557.70639120897,283500
795,2017-04-10,7615.95166015625,7622.240082106356,7578.411021029642,7596.286795241015,168400
796,2017-04-11,7599.44580078125,7643.134762028835,7586.8689566329695,7613.992353287639,151300
797,2017-04-12,7627.6787109375,7629.837823699405,7592.767766266381,7598.825778786217,158100
798,2017-04-17,7586.5791015625,7619.540841186544,7582.390237209406,7613.482340372391,93900
799,2017-04-18,7587.02880859375,7605.874059777815,7571.762715075313,7592.967222805748,105100
800,2017-04-19,7521.0458984375,7589.858281045876,7501.001248351909,7584.489544461167,103900
801,2017-04-20,7561.505859375,7561.505859375,7492.033488852674,7500.361425564716,185000
802,2017-04-21,7576.2119140625,7607.69356456965,7573.39232662659,7583.090028150446,131300
803,2017-04-24,7586.92919921875,7597.09650696623,7563.075468995945,7583.4100844909035,110800
804,2017-04-25,7698.48046875,7717.68549154513,7594.437396881764,7597.946260280965,171400
805,2017-04-26,7724.4638671875,7731.791572728616,7681.4949360805995,7706.8682941923935,114000
806,2017-04-27,7659.04052734375,7719.175456501466,7659.04052734375,7719.175456501466,120400
807,2017-05-02,7701.11962890625,7718.345179543186,7683.564085007473,7685.313635082084,140600
808,2017-05-03,7680.28466796875,7729.99209981859,7680.28466796875,7711.876641286495,125500
809,2017-05-04,7753.75634765625,7765.913378080378,7687.223649911868,7694.241864913783,148500
810,2017-05-05,7839.97412109375,7906.9368815425605,7740.519227980582,7751.0668085529705,199200
811,2017-05-08,7960.283203125,7960.283203125,7847.872166637638,7847.872166637638,234800
812,2017-05-09,7921.462890625,8016.328631358755,7911.105690835214,7978.308135396684,182000
813,2017-05-10,7792.166015625,7941.677858730613,7792.166015625,7913.025071099312,209900
814,2017-05-11,7814.390625,7861.948709114511,7771.171757194549,7796.805302880797,204800
815,2017-05-12,7813.5205078125,7813.5205078125,7722.384275882067,7795.835114274336,169400
816,2017-05-15,7770.93212890625,7858.289550549302,7770.93212890625,7816.010382223895,147200
817,2017-05-16,7789.06689453125,7838.664492255292,7787.127451845499,7803.523138099287,200000
818,2017-05-17,7824.517578125,7840.193722520588,7801.083663146324,7803.563006010124,159900
819,2017-05-18,7755.69580078125,7795.515640448992,7716.975775985908,7795.515640448992,141300
820,2017-05-19,7765.623046875,7765.623046875,7736.760352251051,7753.356181989751,117400
821,2017-05-22,7804.56298828125,7819.269167727146,7793.286102820863,7793.286102820863,186900
822,2017-05-23,7810.1318359375,7846.1225812612065,7810.1318359375,7821.018684925799,236600
823,2017-05-24,7835.8046875,7835.8046875,7759.6143204666805,7786.107507204289,122600
824,2017-05-25,7869.62646484375,7871.835857702399,7826.9274826639,7843.793263323713,131000
825,2017-05-26,7865.4677734375,7883.39285183199,7856.749800260834,7868.006671387657,175600
826,2017-05-29,7884.00244140625,7923.862308767781,7864.377605052021,7864.457662590504,167800
827,2017-05-30,7858.7490234375,7895.739510774582,7848.451866819462,7889.72103898432,148800
828,2017-05-31,7835.10546875,7856.18012792699,7814.600487309957,7853.96048382253,455100
829,2017-06-01,7925.4521484375,7933.98950377759,7833.255642575719,7833.255642575719,203800
830,2017-06-02,7905.62744140625,8000.262776499234,7905.62744140625,7919.36365561,216000
831,2017-06-05,7999.32275390625,8038.272698363717,7952.575010065858,7952.575010065858,139700
832,2017-06-06,7951.07568359375,8018.0384461505155,7951.07568359375,8017.138775136175,142600
833,2017-06-07,8000.2626953125,8016.188775978108,7961.9727362244075,7961.9727362244075,185000
834,2017-06-08,7956.583984375,8044.56136250853,7945.666869647893,8004.981695987608,173100
835,2017-06-09,7988.18603515625,8024.266600620909,7954.664381967888,7959.41316079731,149000
836,2017-06-13,7915.8544921875,7996.7033299720015,7898.078789957199,7993.924259482708,202300
837,2017-06-14,7963.9619140625,7963.9619140625,7899.8084885864055,7931.71044157464,151500
838,2017-06-15,7962.44287109375,8026.156469042328,7962.44287109375,7973.380000262974,144900
839,2017-06-16,7880.19384765625,7959.893079810614,7880.19384765625,7959.893079810614,414700
840,2017-06-19,7941.7080078125,7949.036201693627,7898.689283740136,7898.689283740136,97000
841,2017-06-20,7915.82421875,7948.525770110386,7915.82421875,7942.797262792665,100200
842,2017-06-21,7884.3427734375,7919.8434105914375,7849.951714253021,7919.8434105914375,107800
843,2017-06-22,7856.31982421875,7884.562562436631,7829.806621770814,7884.562562436631,162500
844,2017-06-23,7812.1611328125,7870.566036675188,7797.885018561353,7870.566036675188,91600
845,2017-06-27,7874.34521484375,7888.6013144865265,7835.215140495533,7849.911556597623,89500
846,2017-06-28,7855.16015625,7892.3005076446,7852.760382746644,7887.771398904946,108800
847,2017-06-29,7786.05810546875,7875.664948548294,7772.491769429572,7875.325192156539,156800
848,2017-06-30,7841.14404296875,7841.14404296875,7732.531832598327,7772.911586883282,209200
849,2017-07-03,7864.49755859375,7864.49755859375,7795.825277184926,7838.214278628909,94000
850,2017-07-04,7831.9462890625,7856.879819808136,7828.317339289352,7852.9609055252695,81400
851,2017-07-05,7846.822265625,7846.822265625,7819.359600274158,7846.012415260304,101500
852,2017-07-06,7886.2822265625,7890.680997832187,7847.062330866076,7848.48188772461,167500
853,2017-07-07,7887.3017578125,7892.580185553687,7878.103927839369,7885.6620427674015,139700
854,2017-07-10,7835.45556640625,7898.2489913045765,7835.45556640625,7887.442199628977,109400
855,2017-07-11,7856.1201171875,7861.638717738295,7842.613336237482,7844.822729080729,129900
856,2017-07-12,7936.32958984375,7950.915683330828,7870.606253741802,7870.606253741802,231200
857,2017-07-13,7934.8095703125,7992.214729791937,7909.795983312211,7961.682542431815,175400
858,2017-07-14,7883.87255859375,7956.03417796038,7873.495344289702,7950.82555642382,123400
859,2017-07-17,7932.46044921875,7952.964942840662,7912.405547031601,7913.395526868408,89300
860,2017-07-18,7950.87548828125,7965.76179723661,7939.3286526678685,7939.3286526678685,134100
861,2017-07-19,7970.85009765625,8003.251921368401,7965.651727451497,7972.399992050099,184100
862,2017-07-20,7902.3076171875,7999.53261395673,7902.3076171875,7986.086364880531,163000
863,2017-07-21,7987.67578125,7987.67578125,7847.241681995425,7915.224198858045,133100
864,2017-07-24,7960.59326171875,7982.987405947186,7947.366682146663,7982.987405947186,90400
865,2017-07-25,7969.6708984375,7996.943670689411,7956.904161737286,7983.3670836398815,134100
866,2017-07-26,8035.443359375,8060.917277215401,7996.083852216605,8005.641452963907,218500
867,2017-07-27,8043.71142578125,8104.656203664217,8043.71142578125,8070.134807056148,172300
868,2017-07-28,8069.39501953125,8077.622884051302,8044.690923431203,8073.64392684555,115600
869,2017-07-31,8015.98876953125,8067.965639845981,7951.425779834454,8066.586111731575,175300
870,2017-08-01,7904.5673828125,8015.119031806969,7904.5673828125,8013.619417443302,162200
871,2017-08-02,7870.6259765625,8035.843744839051,7870.6259765625,7934.849695854503,154400
872,2017-08-03,7874.63525390625,7944.267250913512,7860.088701472416,7895.809496611374,114100
873,2017-08-04,7930.7802734375,7958.753060172838,7915.99403693656,7916.874181684371,250700
874,2017-08-07,7990.21533203125,7990.21533203125,7953.054965961254,7953.324916074711,108700
875,2017-08-08,7984.45654296875,8036.983074704303,7984.45654296875,8028.005402865968,157000
876,2017-08-09,7983.77734375,8009.530487902232,7938.929011566021,8005.191759696435,148900
877,2017-08-10,7964.2021484375,7964.2021484375,7964.2021484375,7964.2021484375,0
878,2017-08-11,7926.39208984375,7951.845506031886,7871.286141859135,7951.845506031886,108800
879,2017-08-14,7960.0732421875,7971.290084420516,7949.5256614525015,7952.845120377757,105400
880,2017-08-15,8007.35107421875,8007.35107421875,7962.282585408946,8001.022623448308,139300
881,2017-08-16,8044.521484375,8080.412646878403,7993.954407755086,8013.629524787615,152700
882,2017-08-17,8070.6748046875,8102.926277560414,8047.540616412992,8082.331963557228,117300
883,2017-08-18,8014.6689453125,8076.922955735329,8013.619410521126,8076.922955735329,78100
884,2017-08-21,8014.6689453125,8076.922955735329,8013.619410521126,8076.922955735329,80514400
885,2017-08-22,8013.86962890625,8024.2468435025075,7967.6915609242105,8016.079021758948,111500
886,2017-08-23,7996.69384765625,8026.835999689968,7996.69384765625,8025.906551174701,87800
887,2017-08-24,8002.8720703125,8021.3370482208065,7976.8084606133425,8021.3370482208065,75900
888,2017-08-25,8013.07958984375,8029.435247301448,8007.661061332171,8016.138861752044,88900
889,2017-08-29,7946.3466796875,8033.974048058187,7929.74059849159,8033.974048058187,113000
890,2017-08-30,7954.6845703125,7982.327364787664,7910.396153628696,7976.74872111482,102900
891,2017-08-31,7956.52392578125,7974.249348428665,7941.168011038617,7973.459512460404,195900
892,2017-09-05,8047.28076171875,8047.28076171875,7993.074485868553,8036.213295187085,152700
893,2017-09-06,7981.91796875,8025.156851518703,7970.5707885888005,8023.177379995636,155800
894,2017-09-07,8020.91748046875,8023.677024785335,7992.774814734556,8001.772501068056,153000
895,2017-09-08,8020.6875,8046.440643267753,8016.848643402502,8042.531980402015,148000
896,2017-09-11,8047.24072265625,8053.558922159431,8010.48991916425,8034.864022493719,96300
897,2017-09-13,8051.8095703125,8101.597061728391,8044.971484797564,8095.1885532589395,168400
898,2017-09-14,8142.81640625,8167.5400295710815,8069.684819838605,8071.164908015782,196500
899,2017-09-15,8178.7470703125,8178.7470703125,8102.86667933592,8139.297253232405,221100
900,2017-09-18,8292.0078125,8292.0078125,8153.843626826539,8183.136388764926,152700
901,2017-09-19,8160.6015625,8297.715715404589,8160.6015625,8297.675686636145,198000
902,2017-09-20,8217.20703125,8247.878830651485,8199.58168128199,8199.58168128199,123800
903,2017-09-21,8284.73046875,8319.67070487725,8235.712797037671,8237.102088308742,191100
904,2017-09-22,8279.140625,8312.30299603325,8273.322785067503,8295.807237768528,97700
905,2017-09-25,8242.611328125,8250.0791347459,8193.343721181554,8245.290326865717,136100
906,2017-09-26,8168.0400390625,8228.443942113474,8117.502739818461,8228.443942113474,380500
907,2017-09-27,8219.806640625,8219.806640625,8111.21444208171,8157.083020537135,445500
908,2017-09-28,8153.943359375,8221.576359060378,8149.764258194857,8221.576359060378,176700
909,2017-09-29,8169.32958984375,8238.401184880679,8149.484594946148,8149.484594946148,171600
910,2017-10-02,8254.158203125,8255.707609473973,8195.782585974508,8208.649395220333,110100
911,2017-10-03,8310.79296875,8319.080876977456,8259.166593539774,8259.166593539774,112300
912,2017-10-04,8341.904296875,8375.635855614291,8326.598663116509,8326.598663116509,96200
913,2017-10-05,8291.8779296875,8353.4822084586,8291.8779296875,8351.083411125193,86100
914,2017-10-06,8308.7431640625,8404.178582341307,8294.886375982265,8330.417277736933,109600
915,2017-10-09,8365.228515625,8365.228515625,8324.639344961837,8331.557487630793,59200
916,2017-10-10,8395.880859375,8407.757687807962,8338.025620895027,8352.731799825213,79300
917,2017-10-11,8356.3212890625,8424.963797099457,8350.963291621145,8416.166254288952,156600
918,2017-10-12,8400.6494140625,8404.199282493728,8359.290908428919,8364.938870165623,111400
919,2017-10-13,8445.7685546875,8445.7685546875,8397.680334895447,8420.054464079783,132200
920,2017-10-17,8495.5556640625,8584.523021129091,8482.759149905489,8482.759149905489,174100
921,2017-10-18,8429.5625,8546.382064972784,8330.157401575927,8535.464950830961,129200
922,2017-10-19,8485.1884765625,8485.1884765625,8372.937064268384,8439.190537542496,85500
923,2017-10-20,8418.78515625,8472.000963054355,8413.736649874942,8463.463119648846,78200
924,2017-10-23,8346.173828125,8454.806046140859,8340.055284515827,8427.722191304087,94600
925,2017-10-24,8277.791015625,8371.297240860878,8277.791015625,8348.883083523731,88000
926,2017-10-25,8301.21484375,8325.618724223968,8241.990816168332,8297.545865400616,106100
927,2017-10-26,8265.794921875,8311.343758892743,8223.835982266146,8299.036376043561,78200
928,2017-10-27,8293.8173828125,8293.8173828125,8207.769198198283,8258.475885185537,72000
929,2017-10-30,8363.109375,8363.109375,8303.515323306718,8330.18815247219,66000
930,2017-11-02,8513.830078125,8541.60320930475,8319.510909452363,8340.835503653092,153100
931,2017-11-03,8373.9765625,8602.938194134797,8373.9765625,8541.8230501705,163200
932,2017-11-06,8520.87890625,8520.87890625,8520.87890625,8520.87890625,0
933,2017-11-07,8519.619140625,8541.214174389066,8460.044613734846,8517.470279043793,0
934,2017-11-08,8506.302734375,8530.256535299019,8484.337679832975,8522.84828417159,0
935,2017-11-09,8517.6298828125,8561.308103461737,8504.582456893673,8513.211097291054,0
936,2017-11-10,8431.3125,8546.012499031656,8431.3125,8545.872886493149,101100
937,2017-11-13,8327.8779296875,8484.42849137345,8327.8779296875,8458.444938942754,0
938,2017-11-14,8377.4853515625,8377.4853515625,8278.300896221634,8347.463774830981,0
939,2017-11-15,8271.3134765625,8346.373276634762,8258.486696820439,8333.727114509711,0
940,2017-11-16,8204.3310546875,8330.798539257725,8204.3310546875,8208.919718668787,0
941,2017-11-17,8308.943359375,8324.668807623497,8260.776058525193,8272.762233985974,101500
942,2017-11-20,8319.8408203125,8369.79769925444,8319.8408203125,8330.567553860843,0
943,2017-11-21,8287.0595703125,8338.48580016294,8287.0595703125,8337.665698536437,0
944,2017-11-22,8263.5546875,8344.77403605501,8263.5546875,8304.584175695989,0
945,2017-11-23,8341.0859375,8341.0859375,8276.38187008594,8289.729024409167,0
946,2017-11-24,8362.9599609375,8362.9599609375,8259.026724635538,8327.948455728494,123000
947,2017-11-27,8359.541015625,8359.541015625,8259.156670304461,8356.201054086958,0
948,2017-11-28,8289.748046875,8339.624868722276,8252.127838676417,8339.624868722276,0
949,2017-11-29,8251.908203125,8302.244867864742,8211.538701780426,8269.943604182785,206300
950,2017-11-30,8251.908203125,8302.244867864742,8211.538701780426,8269.943604182785,0
951,2017-12-01,8141.92626953125,8234.032954783854,8120.231653132337,8234.032954783854,153000
952,2017-12-04,8082.3720703125,8124.881159982912,8049.790115694941,8106.125728439557,0
953,2017-12-05,8091.54931640625,8147.125358263745,8083.36148032446,8091.54931640625,0
954,2017-12-06,8127.5302734375,8195.282383488318,8117.282908357475,8155.503061222402,0
955,2017-12-07,8172.82861328125,8172.82861328125,8107.485064169766,8125.970545185123,0
956,2017-12-08,8302.5654296875,8302.5654296875,8165.50057431198,8174.108224383875,115600
957,2017-12-11,8356.421875,8356.421875,8275.132227707287,8294.098054714905,0
958,2017-12-12,8331.9169921875,8360.130440137435,8309.542862951266,8344.123814103135,0
959,2017-12-13,8357.4609375,8361.000066351447,8319.450205479758,8339.664733167814,0
960,2017-12-14,8458.884765625,8458.884765625,8341.874810173596,8364.449084384874,0
961,2017-12-15,8334.896484375,8423.493816249402,8334.896484375,8423.493816249402,220000
962,2017-12-18,8420.6552734375,8420.6552734375,8420.6552734375,8420.6552734375,0
963,2017-12-19,8363.8095703125,8420.604538264006,8346.733882459512,8419.925025471228,0
964,2017-12-20,8360.4609375,8375.41705332825,8341.845606179597,8374.167374611614,0
965,2017-12-21,8376.1259765625,8376.1259765625,8320.869680387517,8369.757497315377,0
966,2017-12-22,8430.1416015625,8430.1416015625,8362.269407730411,8375.765936845255,45600
967,2017-12-27,8488.7275390625,8488.7275390625,8410.727086685542,8424.883603019462,0
968,2017-12-28,8532.8955078125,8569.256274394833,8466.013293309836,8472.811349795962,0
969,2017-12-29,8556.2197265625,8637.818860881564,8532.905409239498,8560.659014706038,165400
970,2018-01-03,8721.88671875,8721.88671875,8578.293766312878,8582.252709058057,0
971,2018-01-04,8737.5830078125,8758.007442699593,8688.105497716511,8707.76059920537,0
972,2018-01-05,8767.7451171875,8855.792785647141,8737.493131747839,8741.162110037461,153500
973,2018-01-08,8742.8720703125,8818.262841400967,8711.620340416854,8816.633377571045,0
974,2018-01-09,8921.42578125,8921.42578125,8753.149713743547,8756.70836902735,0
975,2018-01-10,8917.9970703125,8924.485636366791,8875.69837571392,8911.95858384759,0
976,2018-01-11,8810.984375,8906.709760516835,8743.381640937681,8906.349501590026,0
977,2018-01-12,8812.3544921875,8866.280081235336,8801.357319521483,8834.018844234635,122000
978,2018-01-15,8855.4423828125,8895.271983630688,8807.265319326512,8842.075703118368,0
979,2018-01-16,8862.8505859375,8966.873638575364,8862.8505859375,8888.454352870665,0
980,2018-01-17,8846.7158203125,8899.981423062087,8819.142830964396,8877.38762235768,0
981,2018-01-18,8818.47265625,8820.132385717905,8770.19503127445,8787.790116257147,0
982,2018-01-19,8913.6279296875,8913.6279296875,8800.517365763162,8822.451178970396,120800
983,2018-01-22,8948.3193359375,8972.81303814585,8880.716600685073,8890.85364269836,0
984,2018-01-23,8996.7060546875,8996.7060546875,8913.778160602124,8950.50797345103,0
985,2018-01-24,8917.9375,8990.058604750755,8895.922652617066,8990.058604750755,0
986,2018-01-25,8996.8564453125,8996.8564453125,8904.950390789683,8905.160297751127,0
987,2018-01-26,9038.8759765625,9038.8759765625,8943.020741564069,8993.297852580601,113200
988,2018-01-29,9056.291015625,9076.035937615849,9006.09396439085,9059.420093699599,0
989,2018-01-30,8908.189453125,9022.969504207824,8836.417872337763,9022.969504207824,0
990,2018-01-31,8761.7568359375,8829.55971413522,8719.607517633849,8829.55971413522,0
991,2018-02-01,8736.4736328125,8815.833112789775,8736.4736328125,8746.131306133964,0
992,2018-02-02,8808.4853515625,8808.4853515625,8744.612124836262,8744.612124836262,142600
993,2018-02-05,8613.78515625,8678.358396423893,8553.350500368475,8678.358396423893,0
994,2018-02-06,8548.2216796875,8548.2216796875,8377.675693174304,8472.901205187718,0
995,2018-02-07,8665.3310546875,9698.065460130929,8600.967724582093,8645.776513334733,0
996,2018-02-08,8642.857421875,8677.138644944016,8599.318813873326,8677.138644944016,0
997,2018-02-09,8501.50390625,8543.82212388235,8419.574782497459,8543.682511352152,110800
998,2018-02-12,8485.728515625,8552.31100695672,8458.384959586298,8531.606369083589,0
999,2018-02-13,8567.9365234375,8567.9365234375,8474.280918166027,8511.870861812953,0
1000,2018-02-14,8595.900390625,8595.900390625,8496.385936207154,8561.369229343081,0
1001,2018-02-15,8610.2265625,8610.2265625,8503.673881271354,8601.498337956908,174300
1002,2018-02-19,8707.98046875,8755.578580454605,8536.005160962937,8591.66077099376,0
1003,2018-02-20,8720.4580078125,8725.836507715383,8635.549175346761,8724.916822308136,0
1004,2018-02-21,8611.4365234375,8675.279485399065,8611.286171465668,8675.279485399065,0
1005,2018-02-22,8513.380859375,8603.717001918605,8470.711169012426,8596.289224678507,0
1006,2018-02-23,8465.3828125,8524.038628393884,8463.613736143874,8518.540042280361,111100
1007,2018-02-26,8497.794921875,8497.794921875,8371.52661555583,8447.97765624668,0
1008,2018-02-27,8590.1708984375,8590.1708984375,8505.263045208705,8505.492478396875,0
1009,2018-02-28,8473.111328125,8573.235973465715,8473.111328125,8536.335305570776,0
1010,2018-03-01,8463.5927734375,8501.493182052805,8427.58250369595,8469.041567370576,0
1011,2018-03-02,8456.3955078125,8456.3955078125,8335.546704736416,8412.776842790969,83800
1012,2018-03-05,8384.013671875,8447.64769672682,8348.383187095362,8432.501201566627,0
1013,2018-03-06,8358.0703125,8409.597100608773,8342.694383858261,8385.862969852491,0
1014,2018-03-07,8402.5302734375,8402.5302734375,8330.968592676976,8371.467946565323,0
1015,2018-03-08,8379.6953125,8387.583909457317,8348.384026235386,8385.924179899464,0
1016,2018-03-09,8370.357421875,8407.58808280214,8365.478793547185,8399.170325459248,97800
1017,2018-03-12,8451.3271484375,8482.469532299036,8423.76392249296,8440.080040089488,132000
1018,2018-03-13,8417.40625,8460.074967639568,8395.801452895708,8451.916908775476,93100
1019,2018-03-14,8346.59375,8427.862889166972,8282.629730806773,8427.862889166972,98200
1020,2018-03-15,8187.904296875,8323.869334309851,8187.904296875,8319.960183273768,107600
1021,2018-03-16,8236.0322265625,8255.966552925905,8154.092850724284,8198.03125756246,280800
1022,2018-03-19,8233.4228515625,8238.01151535833,8166.899918571768,8234.422594483123,148100
1023,2018-03-20,8057.5283203125,8178.147208743503,8013.429795784324,8178.147208743503,130700
1024,2018-03-21,7907.03662109375,8095.508177341535,7907.03662109375,8095.508177341535,152900
1025,2018-03-22,8122.36181640625,8122.36181640625,7926.711925563593,7932.790440812755,126600
1026,2018-03-23,7968.75048828125,7978.608304717951,7921.612708318038,7978.608304717951,102000
1027,2018-03-26,7930.3408203125,7947.566371718653,7832.096061637974,7946.006714146667,85100
1028,2018-03-27,8044.9609375,8044.9609375,7945.166776415959,7945.166776415959,94700
1029,2018-03-28,7977.77880859375,8054.149308708913,7965.231741763067,8014.289440405887,118100
1030,2018-04-02,8037.38330078125,8037.38330078125,7942.817287358267,7991.574768409371,60000
1031,2018-04-03,8046.65087890625,8069.604936809352,7974.279353781323,7974.279353781323,117400
1032,2018-04-04,7995.61376953125,8082.851589356407,7989.545505827427,8082.851589356407,83500
1033,2018-04-05,8020.09765625,8041.592128592968,7986.316304617595,8033.5741710113625,57700
